c_id;c_text;date;conv_id;Ambiguous;Objective;Subjective;Generalisation0;Generalisation1;Generalisation2;Generalisation3
1393310163482910720;An meinen Händen klebt garantiert kein Blut. Es gibt keine Verantwortung für Untaten, die andere begehen, egal von welcher Seite. Auch gibt es keine geerbte Schuld etc. Böse ist, wer Böses tut. Jeder Mensch sollte sein Leben so leben, dass er sich nichts zuschulden kommen lässt.;14.05.2021 21:00;1.3922250465428357e+18;0.0;0.0;1.0;1;0;0;0
1405552736091914246;Armes Kind mit solchen Eltern!;17.06.2021 15:47;1.405213490764292e+18;0.0;0.0;0.0;1;0;0;0
1398595666465656836;Deiner Meinung nach soll man alles sagen dürfen? Was ist mit Beleidigungen? Verbreitung von Fake News? Morddrohungen etc. Ich kann meine Meinung sagen. Ohne Probleme. Aber die ist wohl auch GG-konform. Könnte darin das Problem liegen?;29.05.2021 11:02;1.3983835172271596e+18;0.0;0.0;1.0;1;0;0;0
1403975586838683652;Und weil es so schön war, noch ein paar just for you 😘;13.06.2021 07:20;1.4038635066680975e+18;0.0;0.0;0.0;1;0;0;0
1404134446454951937;Stimmt. Die meisten lässt die AfD kalt beim wählen. Wer braucht schon Verfassungsfeinde?;13.06.2021 17:51;1.403828757371183e+18;0.0;0.0;1.0;1;0;0;0
1394340428472848385;Also sollte man dagegen was machen?;17.05.2021 17:13;1.39392922290167e+18;0.0;0.0;0.0;1;0;0;0
1400905650289451012;Die vollständige Entkopplung von Ressourcen und Wachstum ist derzeit nichts als reine Theorie. Natürlich kann man sich alles herbeiphantasieren. Was derzeit definitiv der Fall ist, ist dass Wachstum massiv auf die nicht eingepreisten Ressourcen und zu Lasten der Umwelt geht.;04.06.2021 20:01;1.4008731945679094e+18;0.0;1.0;0.0;1;0;0;0
1404901062163714057;"""Eine NGO die versucht den Planeten zu retten"" selten so gelacht 😂 #Gentechnik #Kernfusion";15.06.2021 20:38;1.4048804525450977e+18;0.0;0.0;1.0;1;0;0;0
1405116470309404678;okay bro;16.06.2021 10:54;1.4049026257835663e+18;0.0;0.0;0.0;1;0;0;0
1386378287547551744;Es ist nicht die Pest. Und man wünscht auch niemandem eine Krankheit an den Hals, nur weil man seine Meinung verachtet.;25.04.2021 17:55;1.3862896150243983e+18;0.0;0.0;1.0;1;0;0;0
1404921477691019264;björn berliner dürfen hier nicht mitreden diese sozen haben eh bretter vorm kopf also gib ruhe bursche;15.06.2021 21:59;1.4049026257835663e+18;0.0;0.0;1.0;1;0;0;0
1401178515920334852;Eben. Und genau deswegen werde ich grüne Klima- und Menschenfeinde auch weiterhin bekämpfen. Sie dienen weder dem einen noch dem anderen, sondern schaden beiden.;05.06.2021 14:06;1.4008731945679094e+18;0.0;0.0;1.0;0;0;1;0
1389270309056962563;Die Nation hat nicht den größten Massenmord begangen. Das ist geschichtlich falsch. Das neuartige ist, dass er industriell war. 🤦 Aber du hast anscheinend nicht aufgepasst in Geschi oder nie Bücher gelesen. 🤮;03.05.2021 17:27;1.3882103561919037e+18;0.0;0.0;1.0;1;0;0;0
1404925382172852226;Was ist denn das wieder für ne 10-IQ Argumentation: aBeR Es gIBt dOcH aUch aNdeRE bÖseWichTE!;15.06.2021 22:14;1.4048804525450977e+18;0.0;0.0;1.0;1;0;0;0
1396994625211097091;Schraubendreher , wenn es um die Vermeidung von Todesfällen durch Covid und Covidverbreiter geht, dann hat das nichts mit respektieren zu tun.;25.05.2021 01:00;1.3968887571656008e+18;0.0;0.0;1.0;1;0;0;0
1405297534386552833;Wünschenswert wäre es, wenn 50 Prozent aller Neuwagen möglichst schnell E-Autos wären und die anderen 50 Prozent gar nicht gekauft werden... Die Gesamtzahl der PKW in Deutschland ist absurd hoch.;16.06.2021 22:53;1.4052956761420677e+18;0.0;0.0;1.0;1;0;0;0
1404045366853578756;Und jetzt nehmen wir erstmal eine Deutschstunde, bevor wir versuchen andere zu bepöbeln. Warum beherrscht ihr AFDeppen eigentlich eure Muttersprache immer nur so limitiert ?;13.06.2021 11:57;1.403828757371183e+18;0.0;0.0;0.0;1;0;0;0
1387481433325940740;Na dann sollteste mal anfangen mit der Vernunft. & die ganze Pandemie hinterfragen. covid = aktue Atemwegserkrankung.;28.04.2021 18:58;1.3873252972347474e+18;0.0;0.0;1.0;1;0;0;0
1391328098700959744;Hoffentlich werden sie eine gute Kanzlerin, bitte verkacken sie es nicht!;09.05.2021 09:44;1.3913275364125614e+18;0.0;0.0;1.0;1;0;0;0
1398637152573997062;Marketing...;29.05.2021 13:47;1.3983835172271596e+18;0.0;0.0;0.0;1;0;0;0
1393137852733665285;Der dumme Deutsche jeden Geschlechts braucht scheinbar einen starken Mann.Tut ihr mir leid...;14.05.2021 09:35;1.3929995655409254e+18;0.0;0.0;1.0;1;0;0;0
1406654667849932808;AFD - Verbotspartei;20.06.2021 16:46;1.4065084435366953e+18;0.0;0.0;1.0;1;0;0;0
1394388149195919367;Und wie kommen Sie auf diese Zahl ?;17.05.2021 20:23;1.39392922290167e+18;0.0;0.0;1.0;1;0;0;0
1394369168275824640;Das ist sicher bei einigen Fanatikern so… Das gleiche gibt es mit Sicherheit umgekehrt auch bei christlichen Familien…;17.05.2021 19:08;1.39392922290167e+18;0.0;0.0;1.0;1;0;0;0
1406849135513423873;Was schreibt sie? Sie hat mich leider gesperrt. Übrigens für freundliche Nachfragen.;21.06.2021 05:39;1.4065084435366953e+18;0.0;0.0;0.0;1;0;0;0
1398884708868624386;Und sie lebt im Kanton Schyz weil der Kanton Solothurn sie wegen ihrer Gesinnung rausgeschmissen hat.;30.05.2021 06:11;1.3983835172271596e+18;0.0;0.0;1.0;1;0;0;0
1406646477133336584;lös dich mal auf🪠🪠🪠;20.06.2021 16:13;1.4065084435366953e+18;0.0;0.0;1.0;1;0;0;0
1406584832373690374;Wer da noch Mitgliedsbeiträge zahlt, hilft bei der Vertuschung.;20.06.2021 12:08;1.4065084435366953e+18;0.0;0.0;1.0;0;0;0;1
1406564969026621441;Ja. Gegen Diskriminierung.;20.06.2021 10:49;1.4065084435366953e+18;0.0;0.0;1.0;1;0;0;0
1391125007548485634;Er relativiert Nazis. Aber was will man von Leerdenkern auch erwarten.;08.05.2021 20:17;1.3909912306669568e+18;0.0;0.0;1.0;1;0;0;0
1392132912770953222;Nichts für ungut, aber Corona lehrt uns, dass die ganzen Horror-Szenarien alle nicht so wirklich eingetreten sind ... 🙄;11.05.2021 15:02;1.3921305373603512e+18;0.0;0.0;1.0;0;0;0;1
1406573802629251075;In wie fern diskriminiert das irgendwen?;20.06.2021 11:25;1.4065084435366953e+18;0.0;0.0;0.0;1;0;0;0
1392163300339761154;Nun ja sie belegen das sie oberflächlich sind nicht lesen u verstehen & am Thema vorbei reden. Extra für Menschen wie sie ins Profil geschrieben immer wieder schön wie dann Menschen wie sie belegen wes geistes, kind sie sind, wo ist nun die fachliche quali der Dame?;11.05.2021 17:02;1.3921199218285814e+18;0.0;0.0;1.0;0;1;0;0
1405196367367184395;Was ist los mit dir du kleiner nuttensohn?? Schreib mal wie ein mensch Was schreien den die Islamischen Terroristen bevor sich sich in die Luft sprengen;16.06.2021 16:11;1.405106228846633e+18;1.0;0.0;1.0;1;0;0;0
1390947391025582080;Danke liebe Annalena für deine klaren Worte! #Palmer;08.05.2021 08:31;1.3909472601298575e+18;0.0;0.0;1.0;1;0;0;0
1387506534981197824;Irgendwann müssen die Beschränkungen aber wieder fallen. Und das MUSS nach einer Herdenimmunität passieren, sonst kippen es die Gerichte. Bisher alles nachvollziehbar, aber das Leben muss dann wieder normal weiterlaufen und man wird Corona künftig wie ne heftige Grippe handhaben.;28.04.2021 20:38;1.38750546563081e+18;0.0;0.0;1.0;0;1;0;0
1405413525531598852;Da sie nicht konstruktiv sondern nur aggressiv 'argumentieren' können breche ich an dieser Stelle ab. Lesen Sie meine tweets bzgl #Covidioten. Danke.;17.06.2021 06:34;1.4048804525450977e+18;0.0;0.0;1.0;0;0;1;0
1387706197168513025;Erklär mal was du mit ICI meinst bitte;29.04.2021 09:51;1.3873252972347474e+18;0.0;1.0;0.0;1;0;0;0
1401103512801525760;um langfristig Wohlstand und Freiheit zu gewährleisten? Nein. Als Notlösung um so schnell und effektiv wie möglich Großkonzerne daran zu hindern unser CO2 Budget für die nächsten 50 Jahre in 5 Jahren aufzubrauchen? Schon eher.;05.06.2021 09:08;1.4008731945679094e+18;0.0;0.0;1.0;0;1;0;0
1393122447491276802;Vielleicht sollte #Kontrollillusion trenden? 🤷‍♂️;14.05.2021 08:34;1.393101141492314e+18;0.0;0.0;1.0;1;0;0;0
1405182059832807424;ne Spatzen, dafür sind doch Kanonen da, oder?;16.06.2021 15:14;1.405106228846633e+18;0.0;0.0;1.0;1;0;0;0
1400917799334260738;Es ehrt Sie, dass Sie die Widerlegung Ihres Argumentes anerkennen.;04.06.2021 20:50;1.4008731945679094e+18;0.0;0.0;0.0;1;0;0;0
1386403275273089032;(1)Du hast nach mehr als einem Jahr Pandemie nicht einmal die Basics v Forschung verstanden.(2) Dir fehlt Selbstvertrauen u damit kannst Du niemanden vertrauen;25.04.2021 19:34;1.3863322169014436e+18;1.0;0.0;1.0;1;0;0;0
1397457836297314307;Es gäbe die Möglichkeit gar nicht zu wählen, bevor man einer rechtspopulistischen Partei die Stimme gibt!;26.05.2021 07:41;1.3974571010945393e+18;0.0;0.0;0.0;1;0;0;0
1394715834635984898;"""Viele Fälle würden Rechtsextremisten zugeordnet, ohne dass es konkrete Anhaltspunkte dafür gebe.""";18.05.2021 18:05;1.39392922290167e+18;0.0;1.0;0.0;1;0;0;0
1394367812618096651;Wie gesagt. Diese These wurde hier entkräftet:;17.05.2021 19:02;1.39392922290167e+18;0.0;1.0;0.0;1;0;0;0
1400937978554376199;Das ist witzig, weil genau die Etatisten, die auf den doofen Kapitalismus schimpfen, damals die Banken gerettet haben. Mit Steuergeld vom kleinen Arbeiter. Ekelhaft. Linke Politik eben. Im Kapitalismus hätte man die Banken 2008 gnadenlos pleite gehen lassen. Verdient...;04.06.2021 22:10;1.4008731945679094e+18;0.0;0.0;1.0;0;1;0;0
1387325297234747395;Querdenker versuchen, die grösste medizinische Katastrophe nach 2. Weltkrieg zu nutzen, um Demokratie zu destabilisieren. Nichts könnte schäbiger sein. Ihre Beobachtung ist richtig. Demokratien überleben nicht von allein. Querdenker besiegen sie aber nicht;28.04.2021 08:38;1.3873252972347474e+18;0.0;1.0;1.0;1;0;0;0
1405946018496135179;das selbe wird uns auch blühen!! Delta ist in Deutschland angekommen! Alles ist wieder auf und über Masken brauch man nicht zu sprechen. Die Verdoppelung von letzter auf diese Woche zeigt wie schnell es gehen wird!;18.06.2021 17:50;1.405944141662634e+18;0.0;1.0;1.0;1;0;0;0
1394365619924054018;Ich mal die Welt wie sie mir gefällt was?;17.05.2021 18:54;1.39392922290167e+18;0.0;0.0;1.0;1;0;0;0
1396130205819879425;Jetzt werden völlig ungeduldig und ohne Verstand Schutzmaßnahmen über Bord geworfen, als als hätten wir Covid 19 besiegt ??? ... mal sehen ob die Inzidenz insgesamt überhaupt weiter sinkt ??;22.05.2021 15:45;1.3961290859827569e+18;0.0;0.0;1.0;1;0;0;0
1391639439059951618;Team Lauterbach😂😂😂😂😂🙈😆 mehr muss man nicht wissen....;10.05.2021 06:21;1.391438875420201e+18;0.0;0.0;1.0;1;0;0;0
1402968386531905541;Skandal oder Notlüge? Wie viele Menschen wären denn eventuell noch gestorben, wenn es auf dem Papier mehr freie Betten gegeben hätte?;10.06.2021 12:38;1.4029677543748444e+18;0.0;0.0;1.0;0;0;1;0
1401573217689559048;Die #AfD geht nun gestärkt in die heiße Phase des Bundestagswahlkampfes und wird mit dem Rückenwind aus Magdeburg auch am 26. September ein starkes Ergebnis einfahren. Nur wir bieten den Bürgern eine echte Alternative zum aktuellen Regierungskurs. Deutschland. Aber normal. 2/2;06.06.2021 16:14;1.4015732145522115e+18;0.0;0.0;1.0;1;0;0;0
1386391842737070086;Seh ich genauso;25.04.2021 18:49;1.3863322169014436e+18;0.0;0.0;0.0;1;0;0;0
1401008226959859713;- die wir schon jetzt erreichen können. Nur mit Fossilien treten wir auf der Stelle, bis sie uns zerstören. Es ist nicht mal sonderlich kompliziert, jeder der versteht wann eine Zahl größer ist, als eine andere kann das begreifen.;05.06.2021 02:49;1.4008731945679094e+18;0.0;0.0;1.0;0;0;0;1
1400684144204656645;Es geht um eine vorübergehende Übergangslösung. Bitte Artikel durchlesen;04.06.2021 05:21;1.400681246250832e+18;0.0;0.0;0.0;1;0;0;0
1406881901835599873;Wäre ich auch dafür aber wird nicht passieren denn die leute im deutschsprachigen Raum sind alle vor dem tv am verblöden und lassen alles mit sich machen und machen den mist noch freiwillig mit und spielen polizist. Einfach zum kotzen;21.06.2021 07:49;1.4067511557078426e+18;0.0;0.0;1.0;1;0;0;0
1387475928507428873;Wo sind im übrigen souveräne Quellen? Wollen Sie mir das als souverän verlaufen?;28.04.2021 18:36;1.3873252972347474e+18;0.0;0.0;0.0;1;0;0;0
1396741412729860106;Schwachsinn;24.05.2021 08:14;1.3967170996874813e+18;0.0;0.0;0.0;1;0;0;0
1392092273933004800;Ich bin kein Jurist, aber machen Sie sich keine Sorgen um mich. Ich habe 4 Titel, kann mich also nicht beklagen. Respekt vor dieser Ausbildung hatte ich, bis ich erkannt haben, dass offenbar selbst jemand Unbeholfenes wie Baerbock, sie abschliessen konnte.;11.05.2021 12:20;1.392057518030041e+18;0.0;0.0;1.0;0;0;1;0
1391166443987914757;Wurden Langzeitfolgen bei #Influenza oder irgendwelchen anderen alltäglichen, alljährlichen Erregern jemals in dieser Form untersucht und nachgewiesen? Das wäre für eine Einordnung- jenseits des beliebten Panik-Knopfs - interessant. #longcovid;08.05.2021 23:01;1.39116540173688e+18;0.0;0.0;1.0;1;0;0;0
1389946736827936773;Wie soll das gehen, wenn bei 100 geöffnet wird? Um Tote, schwere Verläufe und Spätfolgen zu unterbinden, benötigen wir 0, nicht 100.;05.05.2021 14:15;1.389944312658604e+18;0.0;0.0;1.0;1;0;0;0
1406525157045321730;Du bist der Bodensatz dieser Gesellschaft. Ein Nazi durch und durch.;20.06.2021 08:11;1.4065084435366953e+18;0.0;0.0;1.0;1;0;0;0
1394609939256074242;Die Faschistoiden Mechanismen wurden allerdings von weißen Männern erdacht.;18.05.2021 11:04;1.39439954347153e+18;0.0;0.0;1.0;1;0;0;0
1394890884873916416;Früher hatten wir auch noch Dinosaurier als Haustiere und haben im Steinbruch gearbeitet.;19.05.2021 05:41;1.39439954347153e+18;0.0;0.0;0.0;1;0;0;0
1403955015593730049;Die Frage war an Martina..Nicht an dich.. Zwischen lesen und verstehen liegen anscheinend manchmal Welten;13.06.2021 05:58;1.4038635066680975e+18;0.0;0.0;0.0;1;0;0;0
1393120543138791425;Besser kann man es nicht ausdrücken.👍;14.05.2021 08:26;1.393101141492314e+18;0.0;0.0;0.0;1;0;0;0
1391084726316830721;Erschreckend, beängstigend und unfassbar, was aus unserer Gesellschaft geworden ist, und so viele machen mit, wie du auch. Erinnert an schreckliche Zeiten. 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️;08.05.2021 17:36;1.3909912306669568e+18;0.0;0.0;1.0;1;0;0;0
1403682698430930946;Wird das nicht von der White Supremacy verwendet?;12.06.2021 11:56;1.4036347629553009e+18;0.0;0.0;0.0;1;0;0;0
1405149297956503558;Weil die Aktionen von Greenpeace immer lächerlicher werden und an eigentlich mit einer verbrecherischen Organisation gleichgestellt werden soll. Umweltschutz und Änderungen einfordern legitimiert nicht Körperverletzung.;16.06.2021 13:04;1.4048804525450977e+18;0.0;0.0;0.0;1;0;0;0
1393485866010562562;Was für ein vorurteilsgetriebener Quatsch.;15.05.2021 08:38;1.3933432979182756e+18;0.0;0.0;0.0;1;0;0;0
1384475683750125569;Autsch...das sind aber viele der gleichen Meinung🤣🤦‍♀️;20.04.2021 11:54;1.3844410014068777e+18;0.0;0.0;0.0;1;0;0;0
1386038269411053568;#allemalneschichtmachen Die Einladung gilt. Uniklinik Essen, bei Frau Dr. Holzner melden. Freu mich auf Sie😘;24.04.2021 19:24;1.3855282861308805e+18;0.0;0.0;0.0;1;0;0;0
1387329856636084224;Belege?;28.04.2021 08:56;1.3873252972347474e+18;0.0;0.0;0.0;1;0;0;0
1406565545294581763;Wen meinen Sie mit 90 % , die Wähler oder Wahlberechtigten ?;20.06.2021 10:52;1.4065566234102743e+18;0.0;1.0;0.0;1;0;0;0
1387461899407794178;zudem arbeite ich mit covid patienten in der nachsorge, Sie könnnen gerne eine schicht übernehmen, ps habe gerade mit meiner tante telefoniert 6 tage covid mit schwerstem durchfall und erbrechen, also lassen Sie ihre völlig deplazierten kommentare;28.04.2021 17:41;1.3873252972347474e+18;0.0;0.0;1.0;1;0;0;0
1386395111869751297;Wissen Sie, ich könnte Sie jetzt melden aber es ist viel vesser wenn Sie selbst die Fratze Ihrer Ideologie zeigen. Thumbs up.;25.04.2021 19:02;1.3862896150243983e+18;0.0;0.0;0.0;1;0;0;0
1387461244228194306;sind sie so empathielos? Sie sind absolut widerwärtig, nichts weiter. schauen Sie sich die bilder im fernsehen, ärzte, die sagen, sie haben keinen sauerstoff mehr, ich fass Ihr verhalten nicht was sind sie nur für ein mensch. ich würde mich wirklich schämen;28.04.2021 17:38;1.3873252972347474e+18;0.0;0.0;1.0;0;1;0;0
1384770373955293184;Die AfD besetzt effektiv nur ein Thema, zu jedem anderen Thema Rente, Sozialstaat, Bildung, Gesundheit, Bw... Richtet sie sich nach dem Wind ohne Rücksicht auf Wiederspruch Hauptsache Laut und Stark. Und nein ich bin dafür das die CDU mal in die oppo muss und grün ist spooky mmt.;21.04.2021 07:25;1.3845981853567672e+18;1.0;0.0;1.0;0;0;1;0
1386333381529673728;Das Existenzen kaputt gehen ist in der Verantwortung der Regierung. Wer sich dann über einen begriff so aufregt, verweigert eher den Diskurs oder lenkt vom wesentlichen ab.;25.04.2021 14:56;1.3862896150243983e+18;0.0;1.0;1.0;1;0;0;0
1405879724056981504;Höchstens mal ein Hummer hier oder da..;18.06.2021 13:27;1.405870103284093e+18;0.0;0.0;0.0;1;0;0;0
1387145657291509761;Du hast meine Aussage gar nicht verstanden.Statt zu beleidigen,denk ein bisschen,wenn du kannst.;27.04.2021 20:44;1.386291019378053e+18;0.0;0.0;1.0;1;0;0;0
1394568835370561538;"Man mag von der obigen Aussage halten was man will aber es wurde mit keinem einzigen Wort Hitler, der NS oder sonstige faschistoide Mechanismen beschrieben. Ist die ideologische Verblendung der ,,Fck-Nazi"" Front tatsächlich schon soweit vorgedrungen? Das ist ja schon pathologisch";18.05.2021 08:21;1.39439954347153e+18;0.0;0.0;1.0;0;0;0;1
1386547392061845506;Dann soll er die scheiß Künstler darum bitten die sich unter anderem während einer Pandemie durch eine Lungenkrankheit über Atmung lustig machen. Ich äußere mich sogar auch noch zu dir: Halt die Backen.;26.04.2021 05:07;1.3862896150243983e+18;0.0;0.0;1.0;0;0;0;1
1387458731890380801;Behaupten die Gerade die gerade die Verfassung abgeschafft haben. Jetzt kann jeder vom Verfassungsschutz überwacht werden. Als Rechtfertigung sagt man einfach, wir meinten es sei ein Querdenker. Das IfSG hat die Verfassung ausgehebelt. Sie wieder einzufordern wird zum Verbrechen!;28.04.2021 17:28;1.3873252972347474e+18;0.0;0.0;1.0;1;0;0;0
1400950470471004166;Nö, aber ich fühle mich schon sehr provokant und vermutlich bewusst missverstanden.;04.06.2021 22:59;1.4008731945679094e+18;0.0;0.0;1.0;1;0;0;0
1405863240798715908;Schlimm ist es erst, wenn mit unehrlichen Praktiken Wähler in die Irre geführt werden, um sich Vorteil zu verschaffen. Das beobachten wir, wenn wir Aussagen von mit dem Stand der Wissenschaft vergleichen. Welche Interessen vertritt er hier, keine finanziellen?;18.06.2021 12:21;1.4048804525450977e+18;0.0;1.0;1.0;1;0;0;0
1400177989405581314;Die Mieter*innen sollen die Kosten allein schultern. Das ist weder gerecht noch politisch sinnvoll. Das ist verrückt. Wenn der Vermieter die höheren Kosten einfach weitergeben kann, hat er keinerlei Anlass zu modernisieren. #CO2Preis;02.06.2021 19:50;1.400177984644989e+18;0.0;0.0;1.0;0;0;0;1
1384611794522624007;Ja und man merkt an deiner Rechtschreibung wie sehr die AfD dein Leben prägt.;20.04.2021 20:55;1.3845981853567672e+18;0.0;0.0;1.0;1;0;0;0
1401050185204219907;Die Preise für Essen auf Rädern sind erheblich gestiegen, muß ich Ihnen eine Zeichnung machen damit Sie begreifen das vorallem Senioren und behinderte davon betroffen sind! 😠;05.06.2021 05:36;1.4008731945679094e+18;0.0;1.0;1.0;0;0;1;0
1394363870634987521;Was laberst du da ich kenne nicht einen deutschen der so einen hass Juden gegenüber an den Tag legt ... Lügner;17.05.2021 18:47;1.39392922290167e+18;0.0;0.0;1.0;0;0;0;1
1386383299552161792;Es könnte mir nicht egaler sein.;25.04.2021 18:15;1.3862896150243983e+18;0.0;0.0;0.0;1;0;0;0
1387693866204213250;.. das Wort den hast Du reingebracht.. aber es gibt sie die schwarz gekleideten Menschinnen von denen Sachbeschädigungen und KV delikte auf Demonstrationen ausgeht ...;29.04.2021 09:02;1.3873252972347474e+18;1.0;0.0;1.0;0;1;0;0
1405233124657750021;Wir dachten da eher an so Exemplare wie Sie ...;16.06.2021 18:37;1.405213490764292e+18;0.0;0.0;1.0;0;0;1;0
1388126260254158850;Abwarten ...das gute ist, ich kann die Impfung jederzeit nachholen aber ihr nicht mehr rückgängig machen 😉😅 Abgerechnet wird zum schluss....;30.04.2021 13:41;1.3873252972347474e+18;1.0;0.0;1.0;0;1;0;0
1394585019809685504;Die Anfrage aus NRW nennt präzise Migrantenanteile, die relativ niedrig sind und geht darauf ein, dass nicht alle, was nicht zuordbar ist, automatisch rechts zugesprochen wird. Des Weiteren steht dort, dass dies für das gesamte Bundesgebiet gilt. Lesen hilft.;18.05.2021 09:25;1.39392922290167e+18;0.0;1.0;1.0;0;0;1;0
1389671242517696512;"Ist es Zufall daß Herr Reitschuster auf der BPK nur nach linken Gewalttaten fragt und die rechten auch in seiner ""Berichterstattung"" ignoriert ? Oder hat das finanzielle Gründe ?";04.05.2021 20:00;1.3896509982479729e+18;0.0;0.0;1.0;0;1;0;0
1393621950874931201;Und ich bin mir ziemlich sicher dass du kein Unternehmen mit Milliarden Umsatz geführt hast. Schlichtweg gelogen;15.05.2021 17:38;1.3933432979182756e+18;0.0;0.0;1.0;1;0;0;0
1406546089751220225;Und ich will nicht dass ein Torwart für eine ganze Nation spricht in einer Situation in der es um ganz anderes geht: nämlich Fußball. Privat soll er tun was er will.;20.06.2021 09:34;1.4065084435366953e+18;0.0;0.0;1.0;0;1;0;0
1405047474310553601;Nein, nicht in einen Tiopf. Die Mitesser-NGO Greenpeace verursacht Schaden. VW dagegen finanziert tausende Familien. Eindeutig ist VW auf einer moralisch höheren Stufe.;16.06.2021 06:19;1.4048804525450977e+18;1.0;0.0;1.0;1;0;0;0
1391437566679867400;Haben Sie sich mal Ihre Timeline angesehen? Da fehlt doch eigentlich nur noch das Hakenkreuz in der Beschreibung. Sie sind so weit rechts, dass die AfD für sie links steht. Wer Grüne, SPD und Linke als Nazis bezeichnet braucht vermutlich Geschichtsunterricht.;09.05.2021 16:59;1.3909624635464253e+18;0.0;0.0;1.0;0;1;0;0
1393517517927223301;Ääähm... da müsste man halt jetzt wissen, dass in nördlichen Graden aktuell keine Coronaviren sind. Das heisst, von April bis November... was wir auf den Seychellen sehen, ist ein Preview für November/Dezember. Wird heftig. Save this tweet. You'll know.;15.05.2021 10:44;1.393101141492314e+18;0.0;1.0;1.0;0;1;0;0
1406570474751107075;Das war doch garnicht meine Aussage!!! Ich habe auf den Tweet Kommentar eines Anderen geantwortet!;20.06.2021 11:11;1.4065084435366953e+18;1.0;0.0;1.0;1;0;0;0
1401833213736243201;"Zur Erinnerung: Das Institut INSA für BILD sah die AfD knapp vor der CDU, Civey für SPIEGEL die CDU einen Prozentpunkt vor AfD, Infratest dimap (ARD) CDU 4 Punkte vor AfD, die Forschungsgruppe Wahlen (ZDF) CDU 7 Punkte vor AfD. Daraus wurde medial ein ""Kopf-an Kopf-Rennen"".";07.06.2021 09:27;1.4015740168765194e+18;0.0;1.0;0.0;1;0;0;0
1399284885525782531;Sie ist tatsächlich sehr gefährlich, richtig. Ihr Privatleben interessiert mich auch nicht, aber es ist schon verblüffend, wie konträr ihr Privatleben und das Parteibuch zueinander stehen.;31.05.2021 08:41;1.3983835172271596e+18;1.0;0.0;1.0;1;0;0;0
1384467985608368129;Sie sollten sich einmal dringend über das Programm der Grünen informieren! Und auch die Person Baerbock Dann kommen Sie hoffentlich zu einer anderen Meinung darüber. Umwelt und Klimaschutz ist sehr wichtig, aber andere Themen sehr bedenklich 🤔🤔;20.04.2021 11:24;1.3844621427709215e+18;0.0;1.0;1.0;0;1;0;0
1388783647403220994;Wer liest das? Mal ehrlich jetzt, wenn dieses Buch ein Bestseller wäre, ist es anscheinend nicht. Vielleicht werde ich es mal lesen, einfach um mir selbst ein Bild zu machen.;02.05.2021 09:13;1.3882103561919037e+18;1.0;0.0;1.0;0;1;0;0
1387373196916281344;"Im Gegensatz etwa zum ""Flügel"" der AfD damals. dort wurde aber dann auch der Flügel unter Beobachtung gestellt und nicht bundesweit die Partei.";28.04.2021 11:48;1.3873252972347474e+18;0.0;1.0;1.0;1;0;0;0
1403958103989698560;Und? Ihr seid doch geschützt. Was nach heutigen Stand auch nicht stimmt, aber zumindest bildet ihr das ein.;13.06.2021 06:11;1.4038635066680975e+18;0.0;1.0;0.0;0;0;1;0
1398620204935094276;Die Clans schämen sich in Grund und Boden!.... Für diese Regierung! 🥴🥴;29.05.2021 12:40;1.3986127900431524e+18;0.0;0.0;1.0;1;0;0;0
1406540756748275713;Es darf nicht in Vergessenheit geraten: #GeorgThiel ist seit 114 Tagen in Gefangenschaft der #WDR. #FreeGeorgThiel MW;20.06.2021 09:13;1.4065313537562788e+18;0.0;1.0;1.0;1;0;0;0
1387364046777815041;Ich hab zuerst gefragt. Also los.;28.04.2021 11:12;1.3873252972347474e+18;0.0;0.0;0.0;1;0;0;0
1404176786456449033;Jetzt muss ich 🤣🤣🤣 ein neues Krankheitssyntom ist entdeckt worden 🤣🤣;13.06.2021 20:40;1.4038635066680975e+18;0.0;1.0;1.0;1;0;0;0
1406859423285383179;"Also ""Kopftuchmädchen"" und vor allem auch ""Taugenichtse"" ist ganz klar Nazi Geheimcode so wie ihn auch Maassen benutzt! Bei ""Messermänner"" ist die Sache sonnenklar! Alter SS Jargon! Ja und ""Schwuchtel"" war ja Hitlers Lieblingswort!";21.06.2021 06:19;1.4065566234102743e+18;1.0;0.0;1.0;0;1;0;0
1404905127144738824;Schöner Aktionsgedanke aber leider echt verkackt😐. Und an die ganzen Hater hier: seid ihr eigentlich auch so empört darüber, dass die Autoindustrie tagtäglich tausende Menschenleben gefährdet? #Klimakrise #Feinstaub #Verkehrstote;15.06.2021 20:54;1.4048804525450977e+18;0.0;0.0;1.0;1;0;0;0
1406545502464786439;Bist du eine peinliche Nummer 😂😂😂;20.06.2021 09:32;1.4065084435366953e+18;1.0;0.0;1.0;1;0;0;0
1406599520297836547;Genau, der hat seine widerwärtige, diskriminierende, menschenverachtende Kackscheiße einfach schlecht formuliert! Mit den sinnverdrehenden, Verschleierungsphrasen, die die AfD sonst so an den Tag legt, käme das Ganze viel harmloser rüber!;20.06.2021 13:07;1.4065084435366953e+18;1.0;0.0;1.0;0;1;0;0
1391022142058291201;Hat Lehmann doch auch... also ist doch nach deiner Ansicht alles wieder bestens.;08.05.2021 13:28;1.3909912306669568e+18;1.0;0.0;1.0;1;0;0;0
